URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
https://terminologia.saude.gov.br/fhir/ValueSet/BREstadoSolicitacaoMedicamento,1.1.0,active,,BREstadoSolicitacaoMedicamento,BR Estado Solicitacao Medicamento,"",,"hl7.fhir.r4.core"
https://terminologia.saude.gov.br/fhir/ValueSet/BREstrategiaVacinacao,1.1.0,active,,BREstrategiaVacinacao,BR Estrategia Vacinacao,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BREtniaIndigena,1.1.0,active,,BREtniaIndigena,BR Etnia Indigena,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRExameHPV,1.1.0,active,,BRExameHPV,BRExameHPV,"",,"Internal,LOINC,Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRFabricanteImunobiologico,1.1.0,active,,BRFabricanteImunobiologico,BR Fabricante Imunobiologico,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRFinalidadeTratamentoDados,1.1.0,active,,BRFinalidadeTratamentoDados,BRFinalidadeTratamentoDados,"",,"Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRFormaOrganizacaoTabelaSUS,1.1.0,active,,BRFormaOrganizacaoTabelaSUS,BRFormaOrganizacaoTabelaSUS,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRFreqUsoSubstancia,1.1.0,active,,BRFreqUsoSubstancia,BRFreqUsoSubstancia,"",,"LOINC"
https://terminologia.saude.gov.br/fhir/ValueSet/BRGrauCertezaAlergiasReacoesAdversas,1.1.0,active,,BRGrauCertezaAlergiasReacoesAdversas,BR Grau Certeza Alergias Reacoes Adversas,"",,"THO"
https://terminologia.saude.gov.br/fhir/ValueSet/BRHPVInterpretacao,1.1.0,active,,BRHPVInterpretacao,BRHPVInterpretacao,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRIdentidadeGenero,1.1.0,active,,BRIdentidadeGenero,BR Identidade Genero,"",,"THO (V3),SCT,THO"
https://terminologia.saude.gov.br/fhir/ValueSet/BRImunobiologico,1.1.0,active,,BRImunobiologico,BR Imunobiologico,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRInstalacoesFisicas,1.1.0,active,,BRInstalacoesFisicas,BR Instalacoes Fisicas,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRJustificativaIndividuoNaoIdentificado,1.1.0,active,,BRJustificativaIndividuoNaoIdentificado,BR Justificativa Individuo Nao Identificado,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRLocalAfericao,1.1.0,active,,BRLocalAfericao,BR Local Afericao,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRLocalAplicacao,1.1.0,active,,BRLocalAplicacao,BR Local Aplicacao,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRModalidadeAssistencial,1.1.0,active,,BRModalidadeAssistencial,BR Modalidade Assistencial,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRModalidadeAssistencialMIRA,1.1.0,active,,BRModalidadeAssistencialMIRA,BR Modalidade Assistencial MIRA,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRModalidadeFinanceira,1.1.0,active,,BRModalidadeFinanceira,BR Modalidade Financeira,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRModalidadeImagem,1.1.0,active,,BRModalidadeImagem,BR Modalidade Imagem,"",,"DICOM"
https://terminologia.saude.gov.br/fhir/ValueSet/BRModalidadeTelessaude,1.1.0,active,,BRModalidadeTelessaude,BRModalidadeTelessaude,"",,"Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRMotivoDesfecho,1.1.0,active,,BRMotivoDesfecho,BR Motivo Desfecho,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRMotivoProcedimentoNaoRealizado,1.1.0,active,,BRMotivoProcedimentoNaoRealizado,BR Motivo Procedimento Nao Realizado,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRMotivoRealizacaoExame,1.1.0,active,,BRMotivoRealizacaoExame,BRMotivoRealizacaoExame,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRMotivoTeleconsultoria,1.1.0,active,,BRMotivoTeleconsultoria,BRMotivoTeleconsultoria,"",,"Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRMunicipio,1.1.0,active,,BRMunicipio,BR Municipio,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRNomeExame,1.1.0,active,,BRNomeExame,BR Nome Exame,"",,"Internal,LOINC"
https://terminologia.saude.gov.br/fhir/ValueSet/BRNomeExameLOINC,1.1.0,active,,BRNomeExameLOINC,BRNomeExameLOINC,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRNomeExameTRCOVID19LOINC,1.1.0,active,,BRNomeExameTRCOVID19LOINC,BR Nome Exame TRCOVID 19 LOINC,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BROCI-IC,1.1.0,active,,BROCI-IC,BROCI-IC,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRObservationReferencia,1.1.0,active,,BRObservationReferencia,BR Observation Referencia,"",,"SCT"
https://terminologia.saude.gov.br/fhir/ValueSet/BRObservationRestricaoIntervaloReferencia,1.1.0,active,,BRObservationRestricaoIntervaloReferencia,,"",,"SCT,Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BROcupacao,1.1.0,active,,BROcupacao,BR Ocupacao,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BROrgaoExpedidor,1.1.0,active,,BROrgaoExpedidor,BR Orgao Expedidor,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BROrtesesProtesesImplantaveis,1.1.0,active,,BROrtesesProtesesImplantaveis,BROrtesesProtesesImplantaveis,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BROutrosProfissionais,1.1.0,draft,,BROutrosProfissionais,Conselhos regionais de outros profissionais da saúde do Brasil,"Conjunto de todos os conselhos regionais de outros profissionais da saúde do Brasil",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRPais,1.1.0,active,,BRPais,BR Pais,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRParentesco,1.1.0,active,,BRParentesco,BR Parentesco,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRPopulacaoTradicional,1.1.0,active,,BRPopulacaoTradicional,BR Populacao Tradicional,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRPosicaoIndividuo,1.1.0,active,,BRPosicaoIndividuo,BR Posicao Individuo,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRPovoItinerante,1.1.0,active,,BRPovoItinerante,BR Povo Itinerante,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRPrescricaoNaoEstruturada,1.1.0,active,,BRPrescricaoNaoEstruturada,,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRProblemaDiagnostico,1.1.0,active,,BRProblemaDiagnostico,BR Problema Diagnostico,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRProcedencia,1.1.0,active,,BRProcedencia,BR Procedencia,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRProcedimentosNacionais,1.1.0,active,,BRProcedimentosNacionais,BR Procedimentos Nacionais,"",,"Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRProgramaSaude,1.1.0,active,,BRProgramaSaude,BR Programa Saude,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRRacaCor,1.1.0,active,,BRRacaCor,BR Raca Cor,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRReacoesAdversasMedDRA,1.1.0,active,,BRReacoesAdversasMedDRA,BR Reacoes Adversas Med DRA,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRReasonEncounter,1.1.0,active,,BRReasonEncounter,BR Reason Encounter,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRRegistroOrigem,1.1.0,active,,BRRegistroOrigem,BR Registro Origem,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRResponsabilidadeParticipante,1.1.0,active,,BRResponsabilidadeParticipante,BR Responsabilidade Participante,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRResultadoQualitativoExame,1.1.0,active,,BRResultadoQualitativoExame,BR Resultado Qualitativo Exame,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRResultadoQualitativoHPV,1.1.0,active,,BRResultadoQualitativoHPV,BRResultadoQualitativoHPV,"",,"THO (V3),Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRServicoEspecializado,1.1.0,active,,BRServicoEspecializado,BR Servico Especializado,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRSexo,1.1.0,active,,BRSexo,BR Sexo,"",,"hl7.fhir.r4.core"
https://terminologia.saude.gov.br/fhir/ValueSet/BRSexoNascimento,1.1.0,active,,BRSexoNascimento,BR Sexo Nascimento,"",,"THO (V3),hl7.fhir.r4.core"
https://terminologia.saude.gov.br/fhir/ValueSet/BRSinaisVitais,1.1.0,active,,BRSinaisVitais,BR Sinais Vitais,"",,"LOINC"
https://terminologia.saude.gov.br/fhir/ValueSet/BRSubGrupoTabelaSUS,1.1.0,active,,BRSubGrupoTabelaSUS,BR Subgrupo Tabela SUS,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTabelaSUS,1.1.0,active,,BRTabelaSUS,BRTabelaSUS,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTabelaSUSOCI-IC,1.1.0,active,,BRTabelaSUSOCI_IC,BRTabelaSUSOCI_IC,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTerminologiaMedicamento,1.1.0,active,,BRTerminologiaMedicamento,BR Terminologia Medicamento,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTerminologiaPatogeno,1.1.0,active,,BRTerminologiaPatogeno,BR Terminologia Patogeno,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTerminologiaSuspeitaDiagnostica,1.1.0,active,,BRTerminologiaSuspeitaDiagnostica,BR Terminologia Suspeita Diagnostica,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoAleitamentoMaterno,1.1.0,active,,BRTipoAleitamentoMaterno,BR Tipo Aleitamento Materno,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoAmostra,1.1.0,active,,BRTipoAmostra,BR Tipo Amostra,"",,"THO (V2),Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoDadoPessoal,1.1.0,active,,BRTipoDadoPessoal,BRTipoDadoPessoal,"",,"Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoDadoPessoalLGPD,1.1.0,active,,BRTipoDadoPessoalLGPD,BRTipoDadoPessoalLGPD,"",,"Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoDeficiencia,1.1.0,active,,BRTipoDeficiencia,BRTipoDeficiencia,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoDocumento,1.1.0,active,,BRTipoDocumento,BR Tipo Documento,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoDocumentoIndividuo,1.1.0,active,,BRTipoDocumentoIndividuo,BR Tipo Documento Individuo,"",,"THO (V2),Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoEstabelecimentoSaude,1.1.0,active,,BRTipoEstabelecimentoSaude,BR Tipo Estabelecimento Saude,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoIdentificador,1.1.0,active,,BRTipoIdentificador,BR Tipo Identificador,"",,"THO (V2),Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoIdentificadorProcedimento,1.1.0,active,,BRTipoIdentificadorProcedimento,BR Tipo Identificador Procedimento,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoLogradouro,1.1.0,active,,BRTipoLogradouro,BR Tipo Logradouro,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoObservacao,1.1.0,active,,BRTipoObservacao,BR Tipo Observacao,"",,"Internal,LOINC"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoParticipante,1.1.0,active,,BRTipoParticipante,BR Tipo Participante,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRTipoTeleconsultoria,1.1.0,active,,BRTipoTeleconsultoria,BRTipoTeleconsultoria,"",,"Other"
https://terminologia.saude.gov.br/fhir/ValueSet/BRUnidadeFederativa,1.1.0,active,,BRUnidadeFederativa,BR Unidade Federativa,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRUnidadeMedidaMedicamento,1.1.0,active,,BRUnidadeMedidaMedicamento,BR Unidade Medida Medicamento,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/BRViaAdministracao,1.1.0,active,,BRViaAdministracao,BR Via Administracao,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/OCIOftalmo,1.1.0,active,,OCIOftalmo,OCIOftalmo,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/OCIOnco,1.1.0,active,,OCIOnco,OCIOnco,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/OCIOrtopedia,1.1.0,active,,OCIOrtopedia,OCIOrtopedia,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/OCIOtorrino,1.1.0,active,,OCIOtorrino,OCIOtorrino,"",,"Internal"
https://terminologia.saude.gov.br/fhir/ValueSet/TipoConvenio,1.1.0,active,,TipoConvenio,Tipo Convenio,"",,"Internal"
